sample_id	x	q_sample
0	1.5000000000e-01	5.9248004012e-01
0	1.6000000000e-01	6.0220551085e-01
0	1.7000000000e-01	6.1178479972e-01
0	1.8000000000e-01	6.2120644074e-01
0	1.9000000000e-01	6.3045918714e-01
0	2.0000000000e-01	6.3953203063e-01
0	2.1000000000e-01	6.4841421929e-01
0	2.2000000000e-01	6.5709527414e-01
0	2.3000000000e-01	6.6556500430e-01
0	2.4000000000e-01	6.7381352072e-01
0	2.5000000000e-01	6.8183124868e-01
0	2.6000000000e-01	6.8960893880e-01
0	2.7000000000e-01	6.9713767684e-01
0	2.8000000000e-01	7.0440889218e-01
0	2.9000000000e-01	7.1141436514e-01
0	3.0000000000e-01	7.1814623307e-01
0	3.1000000000e-01	7.2459699538e-01
0	3.2000000000e-01	7.3075951757e-01
0	3.3000000000e-01	7.3662703425e-01
0	3.4000000000e-01	7.4219315138e-01
0	3.5000000000e-01	7.4745184762e-01
0	3.6000000000e-01	7.5239747508e-01
0	3.7000000000e-01	7.5702475938e-01
0	3.8000000000e-01	7.6132879927e-01
0	3.9000000000e-01	7.6530506575e-01
0	4.0000000000e-01	7.6894940087e-01
0	4.1000000000e-01	7.7225801628e-01
0	4.2000000000e-01	7.7522749157e-01
0	4.3000000000e-01	7.7785477259e-01
0	4.4000000000e-01	7.8013716958e-01
0	4.5000000000e-01	7.8207235556e-01
0	4.6000000000e-01	7.8365836459e-01
0	4.7000000000e-01	7.8489359039e-01
0	4.8000000000e-01	7.8577678501e-01
0	4.9000000000e-01	7.8630705781e-01
0	5.0000000000e-01	7.8648387474e-01
0	5.1000000000e-01	7.8630705781e-01
0	5.2000000000e-01	7.8577678501e-01
0	5.3000000000e-01	7.8489359039e-01
0	5.4000000000e-01	7.8365836459e-01
0	5.5000000000e-01	7.8207235556e-01
0	5.6000000000e-01	7.8013716958e-01
0	5.7000000000e-01	7.7785477259e-01
0	5.8000000000e-01	7.7522749157e-01
0	5.9000000000e-01	7.7225801628e-01
0	6.0000000000e-01	7.6894940087e-01
0	6.1000000000e-01	7.6530506575e-01
0	6.2000000000e-01	7.6132879927e-01
0	6.3000000000e-01	7.5702475938e-01
0	6.4000000000e-01	7.5239747508e-01
0	6.5000000000e-01	7.4745184762e-01
0	6.6000000000e-01	7.4219315138e-01
0	6.7000000000e-01	7.3662703425e-01
0	6.8000000000e-01	7.3075951757e-01
0	6.9000000000e-01	7.2459699538e-01
0	7.0000000000e-01	7.1814623307e-01
0	7.1000000000e-01	7.1141436514e-01
0	7.2000000000e-01	7.0440889218e-01
0	7.3000000000e-01	6.9713767684e-01
0	7.4000000000e-01	6.8960893880e-01
0	7.5000000000e-01	6.8183124868e-01
0	7.6000000000e-01	6.7381352072e-01
0	7.7000000000e-01	6.6556500430e-01
0	7.8000000000e-01	6.5709527414e-01
0	7.9000000000e-01	6.4841421929e-01
0	8.0000000000e-01	6.3953203063e-01
0	8.1000000000e-01	6.3045918714e-01
0	8.2000000000e-01	6.2120644074e-01
0	8.3000000000e-01	6.1178479972e-01
0	8.4000000000e-01	6.0220551085e-01
0	8.5000000000e-01	5.9248004012e-01
0	8.6000000000e-01	5.8262005218e-01
0	8.7000000000e-01	5.7263738843e-01
0	8.8000000000e-01	5.6254404396e-01
0	8.9000000000e-01	5.5235214333e-01
0	9.0000000000e-01	5.4207391518e-01
0	9.1000000000e-01	5.3172166593e-01
0	9.2000000000e-01	5.2130775252e-01
0	9.3000000000e-01	5.1084455437e-01
0	9.4000000000e-01	5.0034444462e-01
0	9.5000000000e-01	4.8981976084e-01
0	9.6000000000e-01	4.7928277525e-01
0	9.7000000000e-01	4.6874566470e-01
0	9.8000000000e-01	4.5822048038e-01
0	9.9000000000e-01	4.4771911764e-01
0	1.0000000000e+00	4.3725328581e-01
0	1.0100000000e+00	4.2683447837e-01
0	1.0200000000e+00	4.1647394353e-01
0	1.0300000000e+00	4.0618265540e-01
0	1.0400000000e+00	3.9597128589e-01
0	1.0500000000e+00	3.8585017745e-01
0	1.0600000000e+00	3.7582931693e-01
0	1.0700000000e+00	3.6591831055e-01
0	1.0800000000e+00	3.5612636019e-01
0	1.0900000000e+00	3.4646224112e-01
0	1.1000000000e+00	3.3693428134e-01
0	1.1100000000e+00	3.2755034257e-01
0	1.1200000000e+00	3.1831780303e-01
0	1.1300000000e+00	3.0924354213e-01
0	1.1400000000e+00	3.0033392712e-01
0	1.1500000000e+00	2.9159480181e-01
0	1.1600000000e+00	2.8303147742e-01
0	1.1700000000e+00	2.7464872554e-01
0	1.1800000000e+00	2.6645077339e-01
0	1.1900000000e+00	2.5844130122e-01
0	1.2000000000e+00	2.5062344203e-01
0	1.2100000000e+00	2.4299978349e-01
0	1.2200000000e+00	2.3557237209e-01
0	1.2300000000e+00	2.2834271954e-01
0	1.2400000000e+00	2.2131181126e-01
0	1.2500000000e+00	2.1448011699e-01
0	1.2600000000e+00	2.0784760349e-01
0	1.2700000000e+00	2.0141374914e-01
0	1.2800000000e+00	1.9517756038e-01
0	1.2900000000e+00	1.8913758999e-01
0	1.3000000000e+00	1.8329195694e-01
0	1.3100000000e+00	1.7763836782e-01
0	1.3200000000e+00	1.7217413960e-01
0	1.3300000000e+00	1.6689622371e-01
0	1.3400000000e+00	1.6180123116e-01
0	1.3500000000e+00	1.5688545866e-01
0	1.3600000000e+00	1.5214491552e-01
0	1.3700000000e+00	1.4757535116e-01
0	1.3800000000e+00	1.4317228313e-01
0	1.3900000000e+00	1.3893102544e-01
0	1.4000000000e+00	1.3484671696e-01
0	1.4100000000e+00	1.3091434993e-01
0	1.4200000000e+00	1.2712879812e-01
0	1.4300000000e+00	1.2348484481e-01
0	1.4400000000e+00	1.1997721017e-01
0	1.4500000000e+00	1.1660057806e-01
0	1.4600000000e+00	1.1334962194e-01
0	1.4700000000e+00	1.1021903003e-01
0	1.4800000000e+00	1.0720352924e-01
0	1.4900000000e+00	1.0429790805e-01
0	1.5000000000e+00	1.0149703808e-01
1	-5.0000000000e-01	1.0088702796e-01
1	-4.9000000000e-01	1.0372293444e-01
1	-4.8000000000e-01	1.0666346989e-01
1	-4.7000000000e-01	1.0971335852e-01
1	-4.6000000000e-01	1.1287740165e-01
1	-4.5000000000e-01	1.1616045941e-01
1	-4.4000000000e-01	1.1956743133e-01
1	-4.3000000000e-01	1.2310323583e-01
1	-4.2000000000e-01	1.2677278872e-01
1	-4.1000000000e-01	1.3058098074e-01
1	-4.0000000000e-01	1.3453265444e-01
1	-3.9000000000e-01	1.3863258021e-01
1	-3.8000000000e-01	1.4288543190e-01
1	-3.7000000000e-01	1.4729576197e-01
1	-3.6000000000e-01	1.5186797626e-01
1	-3.5000000000e-01	1.5660630870e-01
1	-3.4000000000e-01	1.6151479593e-01
1	-3.3000000000e-01	1.6659725201e-01
1	-3.2000000000e-01	1.7185724347e-01
1	-3.1000000000e-01	1.7729806459e-01
1	-3.0000000000e-01	1.8292271335e-01
1	-2.9000000000e-01	1.8873386796e-01
1	-2.8000000000e-01	1.9473386418e-01
1	-2.7000000000e-01	2.0092467360e-01
1	-2.6000000000e-01	2.0730788291e-01
1	-2.5000000000e-01	2.1388467443e-01
1	-2.4000000000e-01	2.2065580779e-01
1	-2.3000000000e-01	2.2762160312e-01
1	-2.2000000000e-01	2.3478192563e-01
1	-2.1000000000e-01	2.4213617183e-01
1	-2.0000000000e-01	2.4968325739e-01
1	-1.9000000000e-01	2.5742160669e-01
1	-1.8000000000e-01	2.6534914423e-01
1	-1.7000000000e-01	2.7346328784e-01
1	-1.6000000000e-01	2.8176094379e-01
1	-1.5000000000e-01	2.9023850380e-01
1	-1.4000000000e-01	2.9889184402e-01
1	-1.3000000000e-01	3.0771632596e-01
1	-1.2000000000e-01	3.1670679930e-01
1	-1.1000000000e-01	3.2585760670e-01
1	-1.0000000000e-01	3.3516259054e-01
1	-9.0000000000e-02	3.4461510141e-01
1	-8.0000000000e-02	3.5420800858e-01
1	-7.0000000000e-02	3.6393371216e-01
1	-6.0000000000e-02	3.7378415699e-01
1	-5.0000000000e-02	3.8375084817e-01
1	-4.0000000000e-02	3.9382486818e-01
1	-3.0000000000e-02	4.0399689544e-01
1	-2.0000000000e-02	4.1425722425e-01
1	-1.0000000000e-02	4.2459578603e-01
1	0.0000000000e+00	4.3500217171e-01
1	1.0000000000e-02	4.4546565522e-01
1	2.0000000000e-02	4.5597521784e-01
1	3.0000000000e-02	4.6651957349e-01
1	4.0000000000e-02	4.7708719465e-01
1	5.0000000000e-02	4.8766633887e-01
1	6.0000000000e-02	4.9824507580e-01
1	7.0000000000e-02	5.0881131452e-01
1	8.0000000000e-02	5.1935283108e-01
1	9.0000000000e-02	5.2985729621e-01
1	1.0000000000e-01	5.4031230296e-01
1	1.1000000000e-01	5.5070539425e-01
1	1.2000000000e-01	5.6102409018e-01
1	1.3000000000e-01	5.7125591505e-01
1	1.4000000000e-01	5.8138842386e-01
1	1.5000000000e-01	5.9140922843e-01
1	1.6000000000e-01	6.0130602279e-01
1	1.7000000000e-01	6.1106660798e-01
1	1.8000000000e-01	6.2067891603e-01
1	1.9000000000e-01	6.3013103319e-01
1	2.0000000000e-01	6.3941122226e-01
1	2.1000000000e-01	6.4850794404e-01
1	2.2000000000e-01	6.5740987773e-01
1	2.3000000000e-01	6.6610594049e-01
1	2.4000000000e-01	6.7458530586e-01
1	2.5000000000e-01	6.8283742125e-01
1	2.6000000000e-01	6.9085202434e-01
1	2.7000000000e-01	6.9861915845e-01
1	2.8000000000e-01	7.0612918695e-01
1	2.9000000000e-01	7.1337280654e-01
1	3.0000000000e-01	7.2034105963e-01
1	3.1000000000e-01	7.2702534571e-01
1	3.2000000000e-01	7.3341743176e-01
1	3.3000000000e-01	7.3950946182e-01
1	3.4000000000e-01	7.4529396558e-01
1	3.5000000000e-01	7.5076386621e-01
1	3.6000000000e-01	7.5591248741e-01
1	3.7000000000e-01	7.6073355970e-01
1	3.8000000000e-01	7.6522122598e-01
1	3.9000000000e-01	7.6937004650e-01
1	4.0000000000e-01	7.7317500320e-01
1	4.1000000000e-01	7.7663150348e-01
1	4.2000000000e-01	7.7973538355e-01
1	4.3000000000e-01	7.8248291119e-01
1	4.4000000000e-01	7.8487078816e-01
1	4.5000000000e-01	7.8689615228e-01
1	4.6000000000e-01	7.8855657905e-01
1	4.7000000000e-01	7.8985008302e-01
1	4.8000000000e-01	7.9077511889e-01
1	4.9000000000e-01	7.9133058231e-01
1	5.0000000000e-01	7.9151581044e-01
1	5.1000000000e-01	7.9133058231e-01
1	5.2000000000e-01	7.9077511889e-01
1	5.3000000000e-01	7.8985008302e-01
1	5.4000000000e-01	7.8855657905e-01
1	5.5000000000e-01	7.8689615228e-01
1	5.6000000000e-01	7.8487078816e-01
1	5.7000000000e-01	7.8248291119e-01
1	5.8000000000e-01	7.7973538355e-01
1	5.9000000000e-01	7.7663150348e-01
1	6.0000000000e-01	7.7317500320e-01
1	6.1000000000e-01	7.6937004650e-01
1	6.2000000000e-01	7.6522122598e-01
1	6.3000000000e-01	7.6073355970e-01
1	6.4000000000e-01	7.5591248741e-01
1	6.5000000000e-01	7.5076386621e-01
1	6.6000000000e-01	7.4529396558e-01
1	6.7000000000e-01	7.3950946182e-01
1	6.8000000000e-01	7.3341743176e-01
1	6.9000000000e-01	7.2702534571e-01
1	7.0000000000e-01	7.2034105963e-01
1	7.1000000000e-01	7.1337280654e-01
1	7.2000000000e-01	7.0612918695e-01
1	7.3000000000e-01	6.9861915845e-01
1	7.4000000000e-01	6.9085202434e-01
1	7.5000000000e-01	6.8283742125e-01
1	7.6000000000e-01	6.7458530586e-01
1	7.7000000000e-01	6.6610594049e-01
1	7.8000000000e-01	6.5740987773e-01
1	7.9000000000e-01	6.4850794404e-01
1	8.0000000000e-01	6.3941122226e-01
1	8.1000000000e-01	6.3013103319e-01
1	8.2000000000e-01	6.2067891603e-01
1	8.3000000000e-01	6.1106660798e-01
1	8.4000000000e-01	6.0130602279e-01
1	8.5000000000e-01	5.9140922843e-01
1	8.6000000000e-01	5.8138842386e-01
1	8.7000000000e-01	5.7125591505e-01
1	8.8000000000e-01	5.6102409018e-01
1	8.9000000000e-01	5.5070539425e-01
1	9.0000000000e-01	5.4031230296e-01
1	9.1000000000e-01	5.2985729621e-01
1	9.2000000000e-01	5.1935283108e-01
1	9.3000000000e-01	5.0881131452e-01
1	9.4000000000e-01	4.9824507580e-01
1	9.5000000000e-01	4.8766633887e-01
1	9.6000000000e-01	4.7708719465e-01
1	9.7000000000e-01	4.6651957349e-01
1	9.8000000000e-01	4.5597521784e-01
1	9.9000000000e-01	4.4546565522e-01
1	1.0000000000e+00	4.3500217171e-01
1	1.0100000000e+00	4.2459578603e-01
1	1.0200000000e+00	4.1425722425e-01
1	1.0300000000e+00	4.0399689544e-01
1	1.0400000000e+00	3.9382486818e-01
1	1.0500000000e+00	3.8375084817e-01
1	1.0600000000e+00	3.7378415699e-01
1	1.0700000000e+00	3.6393371216e-01
1	1.0800000000e+00	3.5420800858e-01
1	1.0900000000e+00	3.4461510141e-01
1	1.1000000000e+00	3.3516259054e-01
1	1.1100000000e+00	3.2585760670e-01
1	1.1200000000e+00	3.1670679930e-01
1	1.1300000000e+00	3.0771632596e-01
1	1.1400000000e+00	2.9889184402e-01
1	1.1500000000e+00	2.9023850380e-01
1	1.1600000000e+00	2.8176094379e-01
1	1.1700000000e+00	2.7346328784e-01
1	1.1800000000e+00	2.6534914423e-01
1	1.1900000000e+00	2.5742160669e-01
1	1.2000000000e+00	2.4968325739e-01
1	1.2100000000e+00	2.4213617183e-01
1	1.2200000000e+00	2.3478192563e-01
1	1.2300000000e+00	2.2762160312e-01
1	1.2400000000e+00	2.2065580779e-01
1	1.2500000000e+00	2.1388467443e-01
1	1.2600000000e+00	2.0730788291e-01
1	1.2700000000e+00	2.0092467360e-01
1	1.2800000000e+00	1.9473386418e-01
1	1.2900000000e+00	1.8873386796e-01
1	1.3000000000e+00	1.8292271335e-01
1	1.3100000000e+00	1.7729806459e-01
1	1.3200000000e+00	1.7185724347e-01
1	1.3300000000e+00	1.6659725201e-01
1	1.3400000000e+00	1.6151479593e-01
1	1.3500000000e+00	1.5660630870e-01
1	1.3600000000e+00	1.5186797626e-01
1	1.3700000000e+00	1.4729576197e-01
1	1.3800000000e+00	1.4288543190e-01
1	1.3900000000e+00	1.3863258021e-01
1	1.4000000000e+00	1.3453265444e-01
1	1.4100000000e+00	1.3058098074e-01
1	1.4200000000e+00	1.2677278872e-01
1	1.4300000000e+00	1.2310323583e-01
1	1.4400000000e+00	1.1956743133e-01
1	1.4500000000e+00	1.1616045941e-01
1	1.4600000000e+00	1.1287740165e-01
1	1.4700000000e+00	1.0971335852e-01
1	1.4800000000e+00	1.0666346989e-01
1	1.4900000000e+00	1.0372293444e-01
1	1.5000000000e+00	1.0088702796e-01
2	-5.0000000000e-01	1.0420558020e-01
2	-4.9000000000e-01	1.0711021223e-01
2	-4.8000000000e-01	1.1011619718e-01
2	-4.7000000000e-01	1.1322827300e-01
2	-4.6000000000e-01	1.1645127594e-01
2	-4.5000000000e-01	1.1979012031e-01
2	-4.4000000000e-01	1.2324977690e-01
2	-4.3000000000e-01	1.2683525007e-01
2	-4.2000000000e-01	1.3055155363e-01
2	-4.1000000000e-01	1.3440368561e-01
2	-4.0000000000e-01	1.3839660220e-01
2	-3.9000000000e-01	1.4253519077e-01
2	-3.8000000000e-01	1.4682424234e-01
2	-3.7000000000e-01	1.5126842352e-01
2	-3.6000000000e-01	1.5587224811e-01
2	-3.5000000000e-01	1.6064004860e-01
2	-3.4000000000e-01	1.6557594764e-01
2	-3.3000000000e-01	1.7068382970e-01
2	-3.2000000000e-01	1.7596731308e-01
2	-3.1000000000e-01	1.8142972251e-01
2	-3.0000000000e-01	1.8707406235e-01
2	-2.9000000000e-01	1.9290299076e-01
2	-2.8000000000e-01	1.9891879483e-01
2	-2.7000000000e-01	2.0512336691e-01
2	-2.6000000000e-01	2.1151818234e-01
2	-2.5000000000e-01	2.1810427859e-01
2	-2.4000000000e-01	2.2488223602e-01
2	-2.3000000000e-01	2.3185216045e-01
2	-2.2000000000e-01	2.3901366755e-01
2	-2.1000000000e-01	2.4636586913e-01
2	-2.0000000000e-01	2.5390736160e-01
2	-1.9000000000e-01	2.6163621646e-01
2	-1.8000000000e-01	2.6954997303e-01
2	-1.7000000000e-01	2.7764563342e-01
2	-1.6000000000e-01	2.8591965977e-01
2	-1.5000000000e-01	2.9436797378e-01
2	-1.4000000000e-01	3.0298595860e-01
2	-1.3000000000e-01	3.1176846297e-01
2	-1.2000000000e-01	3.2070980766e-01
2	-1.1000000000e-01	3.2980379417e-01
2	-1.0000000000e-01	3.3904371563e-01
2	-9.0000000000e-02	3.4842236979e-01
2	-8.0000000000e-02	3.5793207411e-01
2	-7.0000000000e-02	3.6756468283e-01
2	-6.0000000000e-02	3.7731160586e-01
2	-5.0000000000e-02	3.8716382947e-01
2	-4.0000000000e-02	3.9711193862e-01
2	-3.0000000000e-02	4.0714614077e-01
2	-2.0000000000e-02	4.1725629106e-01
2	-1.0000000000e-02	4.2743191878e-01
2	0.0000000000e+00	4.3766225483e-01
2	1.0000000000e-02	4.4793626018e-01
2	2.0000000000e-02	4.5824265502e-01
2	3.0000000000e-02	4.6856994855e-01
2	4.0000000000e-02	4.7890646926e-01
2	5.0000000000e-02	4.8924039539e-01
2	6.0000000000e-02	4.9955978557e-01
2	7.0000000000e-02	5.0985260943e-01
2	8.0000000000e-02	5.2010677800e-01
2	9.0000000000e-02	5.3031017376e-01
2	1.0000000000e-01	5.4045068022e-01
2	1.1000000000e-01	5.5051621092e-01
2	1.2000000000e-01	5.6049473756e-01
2	1.3000000000e-01	5.7037431744e-01
2	1.4000000000e-01	5.8014311975e-01
2	1.5000000000e-01	5.8978945092e-01
2	1.6000000000e-01	5.9930177868e-01
2	1.7000000000e-01	6.0866875501e-01
2	1.8000000000e-01	6.1787923760e-01
2	1.9000000000e-01	6.2692231016e-01
2	2.0000000000e-01	6.3578730108e-01
2	2.1000000000e-01	6.4446380088e-01
2	2.2000000000e-01	6.5294167801e-01
2	2.3000000000e-01	6.6121109330e-01
2	2.4000000000e-01	6.6926251286e-01
2	2.5000000000e-01	6.7708671965e-01
2	2.6000000000e-01	6.8467482351e-01
2	2.7000000000e-01	6.9201826988e-01
2	2.8000000000e-01	6.9910884714e-01
2	2.9000000000e-01	7.0593869275e-01
2	3.0000000000e-01	7.1250029810e-01
2	3.1000000000e-01	7.1878651224e-01
2	3.2000000000e-01	7.2479054459e-01
2	3.3000000000e-01	7.3050596666e-01
2	3.4000000000e-01	7.3592671284e-01
2	3.5000000000e-01	7.4104708049e-01
2	3.6000000000e-01	7.4586172926e-01
2	3.7000000000e-01	7.5036567987e-01
2	3.8000000000e-01	7.5455431234e-01
2	3.9000000000e-01	7.5842336392e-01
2	4.0000000000e-01	7.6196892659e-01
2	4.1000000000e-01	7.6518744452e-01
2	4.2000000000e-01	7.6807571122e-01
2	4.3000000000e-01	7.7063086688e-01
2	4.4000000000e-01	7.7285039556e-01
2	4.5000000000e-01	7.7473212269e-01
2	4.6000000000e-01	7.7627421265e-01
2	4.7000000000e-01	7.7747516664e-01
2	4.8000000000e-01	7.7833382090e-01
2	4.9000000000e-01	7.7884934522e-01
2	5.0000000000e-01	7.7902124194e-01
2	5.1000000000e-01	7.7884934522e-01
2	5.2000000000e-01	7.7833382090e-01
2	5.3000000000e-01	7.7747516664e-01
2	5.4000000000e-01	7.7627421265e-01
2	5.5000000000e-01	7.7473212269e-01
2	5.6000000000e-01	7.7285039556e-01
2	5.7000000000e-01	7.7063086688e-01
2	5.8000000000e-01	7.6807571122e-01
2	5.9000000000e-01	7.6518744452e-01
2	6.0000000000e-01	7.6196892659e-01
2	6.1000000000e-01	7.5842336392e-01
2	6.2000000000e-01	7.5455431234e-01
2	6.3000000000e-01	7.5036567987e-01
2	6.4000000000e-01	7.4586172926e-01
2	6.5000000000e-01	7.4104708049e-01
2	6.6000000000e-01	7.3592671284e-01
2	6.7000000000e-01	7.3050596666e-01
2	6.8000000000e-01	7.2479054459e-01
2	6.9000000000e-01	7.1878651224e-01
2	7.0000000000e-01	7.1250029810e-01
2	7.1000000000e-01	7.0593869275e-01
2	7.2000000000e-01	6.9910884714e-01
2	7.3000000000e-01	6.9201826988e-01
2	7.4000000000e-01	6.8467482351e-01
2	7.5000000000e-01	6.7708671965e-01
2	7.6000000000e-01	6.6926251286e-01
2	7.7000000000e-01	6.6121109330e-01
2	7.8000000000e-01	6.5294167801e-01
2	7.9000000000e-01	6.4446380088e-01
2	8.0000000000e-01	6.3578730108e-01
2	8.1000000000e-01	6.2692231016e-01
2	8.2000000000e-01	6.1787923760e-01
2	8.3000000000e-01	6.0866875501e-01
2	8.4000000000e-01	5.9930177868e-01
2	8.5000000000e-01	5.8978945092e-01
2	8.6000000000e-01	5.8014311975e-01
2	8.7000000000e-01	5.7037431744e-01
2	8.8000000000e-01	5.6049473756e-01
2	8.9000000000e-01	5.5051621092e-01
2	9.0000000000e-01	5.4045068022e-01
2	9.1000000000e-01	5.3031017376e-01
2	9.2000000000e-01	5.2010677800e-01
2	9.3000000000e-01	5.0985260943e-01
2	9.4000000000e-01	4.9955978557e-01
2	9.5000000000e-01	4.8924039539e-01
2	9.6000000000e-01	4.7890646926e-01
2	9.7000000000e-01	4.6856994855e-01
2	9.8000000000e-01	4.5824265502e-01
2	9.9000000000e-01	4.4793626018e-01
2	1.0000000000e+00	4.3766225483e-01
2	1.0100000000e+00	4.2743191878e-01
2	1.0200000000e+00	4.1725629106e-01
2	1.0300000000e+00	4.0714614077e-01
2	1.0400000000e+00	3.9711193862e-01
2	1.0500000000e+00	3.8716382947e-01
2	1.0600000000e+00	3.7731160586e-01
2	1.0700000000e+00	3.6756468283e-01
2	1.0800000000e+00	3.5793207411e-01
2	1.0900000000e+00	3.4842236979e-01
2	1.1000000000e+00	3.3904371563e-01
2	1.1100000000e+00	3.2980379417e-01
2	1.1200000000e+00	3.2070980766e-01
2	1.1300000000e+00	3.1176846297e-01
2	1.1400000000e+00	3.0298595860e-01
2	1.1500000000e+00	2.9436797378e-01
2	1.1600000000e+00	2.8591965977e-01
2	1.1700000000e+00	2.7764563342e-01
2	1.1800000000e+00	2.6954997303e-01
2	1.1900000000e+00	2.6163621646e-01
2	1.2000000000e+00	2.5390736160e-01
2	1.2100000000e+00	2.4636586913e-01
2	1.2200000000e+00	2.3901366755e-01
2	1.2300000000e+00	2.3185216045e-01
2	1.2400000000e+00	2.2488223602e-01
2	1.2500000000e+00	2.1810427859e-01
2	1.2600000000e+00	2.1151818234e-01
2	1.2700000000e+00	2.0512336691e-01
2	1.2800000000e+00	1.9891879483e-01
2	1.2900000000e+00	1.9290299076e-01
2	1.3000000000e+00	1.8707406235e-01
2	1.3100000000e+00	1.8142972251e-01
2	1.3200000000e+00	1.7596731308e-01
2	1.3300000000e+00	1.7068382970e-01
2	1.3400000000e+00	1.6557594764e-01
2	1.3500000000e+00	1.6064004860e-01
2	1.3600000000e+00	1.5587224811e-01
2	1.3700000000e+00	1.5126842352e-01
2	1.3800000000e+00	1.4682424234e-01
2	1.3900000000e+00	1.4253519077e-01
2	1.4000000000e+00	1.3839660220e-01
2	1.4100000000e+00	1.3440368561e-01
2	1.4200000000e+00	1.3055155363e-01
2	1.4300000000e+00	1.2683525007e-01
2	1.4400000000e+00	1.2324977690e-01
2	1.4500000000e+00	1.1979012031e-01
2	1.4600000000e+00	1.1645127594e-01
2	1.4700000000e+00	1.1322827300e-01
2	1.4800000000e+00	1.1011619718e-01
2	1.4900000000e+00	1.0711021223e-01
2	1.5000000000e+00	1.0420558020e-01
3	-5.0000000000e-01	1.0242059150e-01
3	-4.9000000000e-01	1.0526868692e-01
3	-4.8000000000e-01	1.0821786177e-01
3	-4.7000000000e-01	1.1127300776e-01
3	-4.6000000000e-01	1.1443912344e-01
3	-4.5000000000e-01	1.1772129379e-01
3	-4.4000000000e-01	1.2112466837e-01
3	-4.3000000000e-01	1.2465443809e-01
3	-4.2000000000e-01	1.2831581078e-01
3	-4.1000000000e-01	1.3211398560e-01
3	-4.0000000000e-01	1.3605412654e-01
3	-3.9000000000e-01	1.4014133496e-01
3	-3.8000000000e-01	1.4438062161e-01
3	-3.7000000000e-01	1.4877687797e-01
3	-3.6000000000e-01	1.5333484733e-01
3	-3.5000000000e-01	1.5805909561e-01
3	-3.4000000000e-01	1.6295398221e-01
3	-3.3000000000e-01	1.6802363095e-01
3	-3.2000000000e-01	1.7327190138e-01
3	-3.1000000000e-01	1.7870236056e-01
3	-3.0000000000e-01	1.8431825553e-01
3	-2.9000000000e-01	1.9012248662e-01
3	-2.8000000000e-01	1.9611758172e-01
3	-2.7000000000e-01	2.0230567177e-01
