normalization_mode mode3
title l64c64a076_m140_fit_pz5
gm T5
eta eta0
pz 5
bT 0
component real
nstates 2
normalization_sample_domain complex
input_fit_table /Users/xiang/Desktop/codes/lat-hadron-analysis-DA/examples/l64c64a076_m140/analysis/2-bm/results_fit_nst2/l64c64a076_m140_fit_pz5/tables/l64c64a076_m140_fit_pz5_T5_eta0_bT0_real_2state_fit.txt
input_sample_table /Users/xiang/Desktop/codes/lat-hadron-analysis-DA/examples/l64c64a076_m140/analysis/2-bm/results_fit_nst2/l64c64a076_m140_fit_pz5/samples/l64c64a076_m140_fit_pz5_T5_eta0_bT0_real_2state_samples.txt
reference_same_pz_bT0_bz0 l64c64a076_m140_fit_pz5 T5 eta0 pz=5 bT=0 bz=0
reference_pz0_same_bT_bz0 l64c64a076_m140_fit_pz0 T5 eta0 pz=0 bT=0 bz=0
reference_pz0_bT0_bz0 l64c64a076_m140_fit_pz0 T5 eta0 pz=0 bT=0 bz=0
bz	sample_id	success	m0
0	175	1	1.0000000000e+00
0	176	1	1.0000000000e+00
0	177	1	1.0000000000e+00
0	178	1	1.0000000000e+00
0	179	1	1.0000000000e+00
0	180	1	1.0000000000e+00
0	181	1	1.0000000000e+00
0	182	1	1.0000000000e+00
0	183	1	1.0000000000e+00
0	184	1	1.0000000000e+00
0	185	1	1.0000000000e+00
0	186	1	1.0000000000e+00
0	187	1	1.0000000000e+00
0	188	1	1.0000000000e+00
0	189	1	1.0000000000e+00
0	190	1	1.0000000000e+00
0	191	1	1.0000000000e+00
0	192	1	1.0000000000e+00
0	193	1	1.0000000000e+00
0	194	1	1.0000000000e+00
0	195	1	1.0000000000e+00
0	196	1	1.0000000000e+00
0	197	1	1.0000000000e+00
0	198	1	1.0000000000e+00
0	199	1	1.0000000000e+00
1	0	1	9.3688417880e-01
1	1	1	9.3684974654e-01
1	2	1	9.3630409682e-01
1	3	1	9.3696286272e-01
1	4	1	9.3653200664e-01
1	5	1	9.3683572003e-01
1	6	1	9.3700766441e-01
1	7	1	9.3676615361e-01
1	8	1	9.3705328116e-01
1	9	1	9.3649254022e-01
1	10	1	9.3650843060e-01
1	11	1	9.3696992620e-01
1	12	1	9.3667137844e-01
1	13	1	9.3645244012e-01
1	14	1	9.3662733028e-01
1	15	1	9.3707196134e-01
1	16	1	9.3669675489e-01
1	17	1	9.3642832585e-01
1	18	1	9.3657915873e-01
1	19	1	9.3663219587e-01
1	20	1	9.3692696712e-01
1	21	1	9.3670178882e-01
1	22	1	9.3653532232e-01
1	23	1	9.3677241718e-01
1	24	1	9.3674207359e-01
1	25	1	9.3679289999e-01
1	26	1	9.3627043970e-01
1	27	1	9.3665427927e-01
1	28	1	9.3631334601e-01
1	29	1	9.3684390104e-01
1	30	1	9.3613773607e-01
1	31	1	9.3699405498e-01
1	32	1	9.3689325476e-01
1	33	1	9.3670143148e-01
1	34	1	9.3667007216e-01
1	35	1	9.3636360040e-01
1	36	1	9.3641937251e-01
1	37	1	9.3621710112e-01
1	38	1	9.3701597469e-01
1	39	1	9.3650009827e-01
1	40	1	9.3630491467e-01
1	41	1	9.3717041047e-01
1	42	1	9.3638034937e-01
1	43	1	9.3664511838e-01
1	44	1	9.3638070726e-01
1	45	1	9.3722712573e-01
1	46	1	9.3682600187e-01
1	47	1	9.3692891292e-01
1	48	1	9.3677255625e-01
1	49	1	9.3673929755e-01
1	50	1	9.3668061470e-01
1	51	1	9.3681333502e-01
1	52	1	9.3697608660e-01
1	53	1	9.3653342650e-01
1	54	1	9.3651830443e-01
1	55	1	9.3676626025e-01
1	56	1	9.3674607704e-01
1	57	1	9.3629134402e-01
1	58	1	9.3663057686e-01
1	59	1	9.3672872550e-01
1	60	1	9.3653037259e-01
1	61	1	9.3674933787e-01
1	62	1	9.3663829036e-01
1	63	1	9.3672514704e-01
1	64	1	9.3710990768e-01
1	65	1	9.3656386507e-01
1	66	1	9.3653434613e-01
1	67	1	9.3655756139e-01
1	68	1	9.3646564960e-01
1	69	1	9.3666436622e-01
1	70	1	9.3633776293e-01
1	71	1	9.3689925841e-01
1	72	1	9.3676240852e-01
1	73	1	9.3672465492e-01
1	74	1	9.3657801457e-01
1	75	1	9.3661346491e-01
1	76	1	9.3701035426e-01
1	77	1	9.3641047102e-01
1	78	1	9.3702998213e-01
1	79	1	9.3692780648e-01
1	80	1	9.3693116811e-01
1	81	1	9.3665273248e-01
1	82	1	9.3634112478e-01
1	83	1	9.3651430545e-01
1	84	1	9.3712095984e-01
1	85	1	9.3641531069e-01
1	86	1	9.3676142021e-01
1	87	1	9.3697767933e-01
1	88	1	9.3701812745e-01
1	89	1	9.3667275672e-01
1	90	1	9.3639427856e-01
1	91	1	9.3663410788e-01
1	92	1	9.3659850591e-01
1	93	1	9.3638468747e-01
1	94	1	9.3696174893e-01
1	95	1	9.3670438440e-01
1	96	1	9.3700342955e-01
1	97	1	9.3662833060e-01
1	98	1	9.3681154387e-01
1	99	1	9.3634801842e-01
1	100	1	9.3637777159e-01
1	101	1	9.3669162698e-01
1	102	1	9.3671281735e-01
1	103	1	9.3643377409e-01
1	104	1	9.3731387225e-01
1	105	1	9.3671810805e-01
1	106	1	9.3670061607e-01
1	107	1	9.3646448797e-01
1	108	1	9.3695685308e-01
1	109	1	9.3716550210e-01
1	110	1	9.3684062392e-01
1	111	1	9.3654817562e-01
1	112	1	9.3664235156e-01
1	113	1	9.3667529609e-01
1	114	1	9.3678979380e-01
1	115	1	9.3656670782e-01
1	116	1	9.3688565612e-01
1	117	1	9.3708353878e-01
1	118	1	9.3698174297e-01
1	119	1	9.3681810935e-01
1	120	1	9.3686596708e-01
1	121	1	9.3641083763e-01
1	122	1	9.3693502629e-01
1	123	1	9.3625655489e-01
1	124	1	9.3672643893e-01
1	125	1	9.3665926096e-01
1	126	1	9.3664534416e-01
1	127	1	9.3655336398e-01
1	128	1	9.3668117214e-01
1	129	1	9.3716221290e-01
1	130	1	9.3634364621e-01
1	131	1	9.3641493492e-01
1	132	1	9.3678047663e-01
1	133	1	9.3713355868e-01
1	134	1	9.3646530885e-01
1	135	1	9.3722795842e-01
1	136	1	9.3660779478e-01
1	137	1	9.3651139792e-01
1	138	1	9.3684929807e-01
1	139	1	9.3663003660e-01
1	140	1	9.3688350669e-01
1	141	1	9.3731926797e-01
1	142	1	9.3687888151e-01
1	143	1	9.3689348103e-01
1	144	1	9.3668044910e-01
1	145	1	9.3667477988e-01
1	146	1	9.3677084288e-01
1	147	1	9.3664525456e-01
1	148	1	9.3675114646e-01
1	149	1	9.3666260521e-01
1	150	1	9.3676588040e-01
1	151	1	9.3684808005e-01
1	152	1	9.3688013805e-01
1	153	1	9.3646312037e-01
1	154	1	9.3648282080e-01
1	155	1	9.3663603839e-01
1	156	1	9.3622272458e-01
1	157	1	9.3669378219e-01
1	158	1	9.3655110048e-01
1	159	1	9.3656770498e-01
1	160	1	9.3678995748e-01
1	161	1	9.3675863764e-01
1	162	1	9.3634350601e-01
1	163	1	9.3641624094e-01
1	164	1	9.3690130784e-01
1	165	1	9.3691044397e-01
1	166	1	9.3703101984e-01
1	167	1	9.3628333216e-01
1	168	1	9.3666515356e-01
1	169	1	9.3679381119e-01
1	170	1	9.3685929296e-01
1	171	1	9.3664485225e-01
1	172	1	9.3659901199e-01
1	173	1	9.3706789637e-01
1	174	1	9.3671444255e-01
1	175	1	9.3677631008e-01
1	176	1	9.3643752202e-01
1	177	1	9.3640803633e-01
1	178	1	9.3675801319e-01
1	179	1	9.3674563107e-01
1	180	1	9.3648133085e-01
1	181	1	9.3665045355e-01
1	182	1	9.3716890619e-01
1	183	1	9.3623239168e-01
1	184	1	9.3667141047e-01
1	185	1	9.3656817695e-01
1	186	1	9.3607831771e-01
1	187	1	9.3690805698e-01
1	188	1	9.3692144636e-01
1	189	1	9.3644602139e-01
1	190	1	9.3685167799e-01
1	191	1	9.3664958951e-01
1	192	1	9.3701240472e-01
1	193	1	9.3644799221e-01
1	194	1	9.3691777307e-01
1	195	1	9.3667380226e-01
1	196	1	9.3699354235e-01
1	197	1	9.3677921163e-01
1	198	1	9.3647483462e-01
1	199	1	9.3628868064e-01
2	0	1	8.1866598261e-01
2	1	1	8.1876642667e-01
2	2	1	8.1674113419e-01
2	3	1	8.1855880186e-01
2	4	1	8.1745329418e-01
2	5	1	8.1867846641e-01
2	6	1	8.1885436063e-01
2	7	1	8.1831797895e-01
2	8	1	8.1931868534e-01
2	9	1	8.1736319702e-01
2	10	1	8.1738444385e-01
2	11	1	8.1889415388e-01
2	12	1	8.1801613063e-01
2	13	1	8.1760121673e-01
2	14	1	8.1792151670e-01
2	15	1	8.1902617463e-01
2	16	1	8.1806461160e-01
2	17	1	8.1717610408e-01
2	18	1	8.1783668062e-01
2	19	1	8.1780545513e-01
2	20	1	8.1879241745e-01
2	21	1	8.1789358772e-01
2	22	1	8.1746343275e-01
2	23	1	8.1825028159e-01
2	24	1	8.1813125436e-01
2	25	1	8.1854453869e-01
2	26	1	8.1679489075e-01
2	27	1	8.1778199661e-01
2	28	1	8.1686119591e-01
2	29	1	8.1833578212e-01
2	30	1	8.1632488424e-01
2	31	1	8.1895014972e-01
2	32	1	8.1872843786e-01
2	33	1	8.1805145544e-01
2	34	1	8.1806668182e-01
2	35	1	8.1701613420e-01
2	36	1	8.1715567356e-01
2	37	1	8.1668188472e-01
2	38	1	8.1906460953e-01
2	39	1	8.1753226847e-01
2	40	1	8.1658876654e-01
2	41	1	8.1946984265e-01
2	42	1	8.1700202830e-01
2	43	1	8.1785579475e-01
2	44	1	8.1713843256e-01
2	45	1	8.1960690382e-01
2	46	1	8.1860547964e-01
2	47	1	8.1839147080e-01
2	48	1	8.1795321341e-01
2	49	1	8.1821920694e-01
2	50	1	8.1807972066e-01
2	51	1	8.1810817214e-01
2	52	1	8.1896624071e-01
2	53	1	8.1762151835e-01
2	54	1	8.1746959367e-01
2	55	1	8.1794847012e-01
2	56	1	8.1818115199e-01
2	57	1	8.1697963333e-01
2	58	1	8.1798910441e-01
2	59	1	8.1805557347e-01
2	60	1	8.1752121276e-01
2	61	1	8.1811413763e-01
2	62	1	8.1797280973e-01
2	63	1	8.1824890871e-01
2	64	1	8.1928926521e-01
2	65	1	8.1751843221e-01
2	66	1	8.1754734537e-01
2	67	1	8.1778807376e-01
2	68	1	8.1744003956e-01
2	69	1	8.1802291547e-01
2	70	1	8.1693278203e-01
2	71	1	8.1850887853e-01
2	72	1	8.1809083855e-01
2	73	1	8.1827272425e-01
2	74	1	8.1780039864e-01
2	75	1	8.1775291279e-01
2	76	1	8.1879594776e-01
2	77	1	8.1716789439e-01
2	78	1	8.1910806995e-01
2	79	1	8.1875589609e-01
2	80	1	8.1872620665e-01
2	81	1	8.1791337116e-01
2	82	1	8.1697278788e-01
2	83	1	8.1734161231e-01
2	84	1	8.1918706131e-01
2	85	1	8.1718142191e-01
2	86	1	8.1842552436e-01
2	87	1	8.1885060191e-01
2	88	1	8.1907223831e-01
2	89	1	8.1811278207e-01
2	90	1	8.1702353911e-01
2	91	1	8.1770996660e-01
2	92	1	8.1777169014e-01
2	93	1	8.1712054358e-01
2	94	1	8.1876858046e-01
2	95	1	8.1797995526e-01
2	96	1	8.1893324569e-01
2	97	1	8.1782617808e-01
2	98	1	8.1837729528e-01
2	99	1	8.1676654998e-01
2	100	1	8.1714002510e-01
2	101	1	8.1811368788e-01
2	102	1	8.1821667974e-01
2	103	1	8.1743089260e-01
2	104	1	8.1973623327e-01
2	105	1	8.1815509409e-01
2	106	1	8.1790275380e-01
2	107	1	8.1741236614e-01
2	108	1	8.1885022814e-01
2	109	1	8.1938507222e-01
2	110	1	8.1859459523e-01
2	111	1	8.1766262644e-01
2	112	1	8.1805449236e-01
2	113	1	8.1821548953e-01
2	114	1	8.1823997118e-01
2	115	1	8.1772636748e-01
2	116	1	8.1849637455e-01
2	117	1	8.1921629528e-01
2	118	1	8.1894469957e-01
2	119	1	8.1834131709e-01
2	120	1	8.1833196590e-01
2	121	1	8.1705975765e-01
2	122	1	8.1880079128e-01
2	123	1	8.1669133715e-01
2	124	1	8.1821906860e-01
2	125	1	8.1807317866e-01
2	126	1	8.1802750660e-01
2	127	1	8.1758852538e-01
2	128	1	8.1786392337e-01
2	129	1	8.1926567586e-01
2	130	1	8.1681722968e-01
2	131	1	8.1740377515e-01
2	132	1	8.1842482024e-01
2	133	1	8.1913282032e-01
2	134	1	8.1737552356e-01
2	135	1	8.1977770359e-01
2	136	1	8.1765041005e-01
2	137	1	8.1768710327e-01
2	138	1	8.1854045813e-01
2	139	1	8.1771668827e-01
2	140	1	8.1840922268e-01
2	141	1	8.1984505960e-01
2	142	1	8.1865914028e-01
2	143	1	8.1873943617e-01
2	144	1	8.1784513147e-01
2	145	1	8.1802714950e-01
2	146	1	8.1808723563e-01
2	147	1	8.1789737150e-01
2	148	1	8.1820592508e-01
2	149	1	8.1777923480e-01
2	150	1	8.1790836376e-01
2	151	1	8.1827481332e-01
2	152	1	8.1874346749e-01
2	153	1	8.1740494062e-01
2	154	1	8.1727782366e-01
2	155	1	8.1792473649e-01
2	156	1	8.1652531528e-01
2	157	1	8.1815313985e-01
2	158	1	8.1769688957e-01
2	159	1	8.1781160523e-01
2	160	1	8.1843067162e-01
2	161	1	8.1824895722e-01
2	162	1	8.1704265822e-01
2	163	1	8.1721754148e-01
2	164	1	8.1862269294e-01
2	165	1	8.1852049742e-01
2	166	1	8.1870530791e-01
2	167	1	8.1662557814e-01
2	168	1	8.1799842574e-01
2	169	1	8.1851241363e-01
2	170	1	8.1848720772e-01
2	171	1	8.1804414981e-01
2	172	1	8.1770168636e-01
2	173	1	8.1935354203e-01
2	174	1	8.1828419345e-01
2	175	1	8.1826932635e-01
2	176	1	8.1754881553e-01
2	177	1	8.1704737260e-01
2	178	1	8.1827186126e-01
2	179	1	8.1792830013e-01
2	180	1	8.1720294537e-01
2	181	1	8.1768441618e-01
2	182	1	8.1957866094e-01
2	183	1	8.1658050814e-01
2	184	1	8.1785311056e-01
2	185	1	8.1762736917e-01
2	186	1	8.1615536730e-01
2	187	1	8.1867025661e-01
2	188	1	8.1876036902e-01
2	189	1	8.1726633427e-01
2	190	1	8.1842473931e-01
2	191	1	8.1794961061e-01
2	192	1	8.1889209575e-01
2	193	1	8.1704664199e-01
2	194	1	8.1860016564e-01
2	195	1	8.1818954059e-01
2	196	1	8.1893816676e-01
2	197	1	8.1824118011e-01
2	198	1	8.1741470457e-01
2	199	1	8.1669731569e-01
3	0	1	6.9048077910e-01
3	1	1	6.9105636116e-01
3	2	1	6.8692725306e-01
3	3	1	6.8999341494e-01
3	4	1	6.8821829779e-01
3	5	1	6.9083964227e-01
3	6	1	6.9027092865e-01
3	7	1	6.8999878725e-01
3	8	1	6.9158319947e-01
3	9	1	6.8826877343e-01
3	10	1	6.8808865503e-01
3	11	1	6.9069884327e-01
3	12	1	6.8947161581e-01
3	13	1	6.8905606355e-01
3	14	1	6.8929930153e-01
3	15	1	6.9068334499e-01
3	16	1	6.8953332494e-01
3	17	1	6.8778142151e-01
3	18	1	6.8924949432e-01
3	19	1	6.8879195953e-01
3	20	1	6.9064466567e-01
3	21	1	6.8868188235e-01
3	22	1	6.8814265032e-01
3	23	1	6.8952398639e-01
3	24	1	6.8944642535e-01
3	25	1	6.9062343363e-01
3	26	1	6.8736438226e-01
3	27	1	6.8878327277e-01
3	28	1	6.8745593514e-01
3	29	1	6.8957245545e-01
3	30	1	6.8660471339e-01
3	31	1	6.9093771771e-01
3	32	1	6.9048889682e-01
3	33	1	6.8944721978e-01
3	34	1	6.8961484366e-01
3	35	1	6.8762414006e-01
3	36	1	6.8769507809e-01
3	37	1	6.8720303805e-01
3	38	1	6.9103961609e-01
3	39	1	6.8882585263e-01
3	40	1	6.8653838085e-01
3	41	1	6.9166311739e-01
3	42	1	6.8751975717e-01
3	43	1	6.8886355348e-01
3	44	1	6.8777612974e-01
3	45	1	6.9174180346e-01
3	46	1	6.9059843728e-01
3	47	1	6.8946463384e-01
3	48	1	6.8880534761e-01
3	49	1	6.8965447031e-01
3	50	1	6.8963042127e-01
3	51	1	6.8899711758e-01
3	52	1	6.9086614498e-01
3	53	1	6.8873481411e-01
3	54	1	6.8846208539e-01
3	55	1	6.8881976750e-01
3	56	1	6.8956748212e-01
3	57	1	6.8790248120e-01
3	58	1	6.8962416331e-01
3	59	1	6.8949948617e-01
3	60	1	6.8829214068e-01
3	61	1	6.8934845438e-01
3	62	1	6.8962460470e-01
3	63	1	6.8988134027e-01
3	64	1	6.9144592175e-01
3	65	1	6.8847475993e-01
3	66	1	6.8851834062e-01
3	67	1	6.8937052450e-01
3	68	1	6.8851556312e-01
3	69	1	6.8924393163e-01
3	70	1	6.8755612659e-01
3	71	1	6.8996763736e-01
3	72	1	6.8920097968e-01
3	73	1	6.9008589078e-01
3	74	1	6.8903813700e-01
3	75	1	6.8890022121e-01
3	76	1	6.9040975129e-01
3	77	1	6.8789275284e-01
3	78	1	6.9135405717e-01
3	79	1	6.9070190738e-01
3	80	1	6.9065239608e-01
3	81	1	6.8911027056e-01
3	82	1	6.8753899924e-01
3	83	1	6.8811879992e-01
3	84	1	6.9110180731e-01
3	85	1	6.8788450461e-01
3	86	1	6.9048469165e-01
3	87	1	6.9042100746e-01
3	88	1	6.9105988325e-01
3	89	1	6.8966222549e-01
3	90	1	6.8765538228e-01
3	91	1	6.8853845344e-01
3	92	1	6.8900461296e-01
3	93	1	6.8778137951e-01
3	94	1	6.9025291383e-01
3	95	1	6.8905818497e-01
3	96	1	6.9072264317e-01
3	97	1	6.8891146672e-01
3	98	1	6.8984502250e-01
3	99	1	6.8689471348e-01
3	100	1	6.8806537524e-01
3	101	1	6.8981396742e-01
3	102	1	6.8978264749e-01
3	103	1	6.8864724905e-01
3	104	1	6.9191785847e-01
3	105	1	6.8968511835e-01
3	106	1	6.8893847703e-01
3	107	1	6.8854123510e-01
3	108	1	6.9071480317e-01
3	109	1	6.9164127467e-01
3	110	1	6.9045302158e-01
3	111	1	6.8885855652e-01
3	112	1	6.8974041862e-01
3	113	1	6.8997151956e-01
3	114	1	6.8956780775e-01
3	115	1	6.8878476412e-01
3	116	1	6.8974547058e-01
3	117	1	6.9111886902e-01
3	118	1	6.9114684516e-01
3	119	1	6.8985484551e-01
3	120	1	6.8952113623e-01
3	121	1	6.8748299190e-01
3	122	1	6.9058005983e-01
3	123	1	6.8705848884e-01
3	124	1	6.8975411933e-01
3	125	1	6.8949549404e-01
3	126	1	6.8937845077e-01
3	127	1	6.8868331990e-01
3	128	1	6.8890671337e-01
3	129	1	6.9112394801e-01
3	130	1	6.8700170250e-01
3	131	1	6.8862154073e-01
3	132	1	6.9009607912e-01
3	133	1	6.9076055886e-01
3	134	1	6.8834253129e-01
3	135	1	6.9233114072e-01
3	136	1	6.8851545887e-01
3	137	1	6.8893673406e-01
3	138	1	6.9024293165e-01
3	139	1	6.8859570176e-01
3	140	1	6.8964566889e-01
3	141	1	6.9205516579e-01
3	142	1	6.9038061150e-01
3	143	1	6.9051996972e-01
3	144	1	6.8863851627e-01
3	145	1	6.8951141138e-01
3	146	1	6.8933455521e-01
3	147	1	6.8927578009e-01
3	148	1	6.8965906161e-01
3	149	1	6.8880496701e-01
3	150	1	6.8858087162e-01
3	151	1	6.8940840558e-01
3	152	1	6.9046222590e-01
3	153	1	6.8825156815e-01
3	154	1	6.8790510649e-01
3	155	1	6.8925263650e-01
3	156	1	6.8665008034e-01
3	157	1	6.8978325335e-01
3	158	1	6.8899632283e-01
3	159	1	6.8900865976e-01
3	160	1	6.9023775804e-01
3	161	1	6.8973179056e-01
3	162	1	6.8794990660e-01
3	163	1	6.8809097871e-01
3	164	1	6.9035625105e-01
3	165	1	6.9002545596e-01
3	166	1	6.8995081945e-01
3	167	1	6.8680055277e-01
3	168	1	6.8934599393e-01
3	169	1	6.9038227691e-01
3	170	1	6.8990899008e-01
3	171	1	6.8960188749e-01
3	172	1	6.8870256500e-01
3	173	1	6.9166443944e-01
3	174	1	6.9008082064e-01
3	175	1	6.8961493376e-01
3	176	1	6.8895638323e-01
3	177	1	6.8754728825e-01
3	178	1	6.8972075765e-01
3	179	1	6.8878251007e-01
3	180	1	6.8785818235e-01
3	181	1	6.8834190739e-01
3	182	1	6.9197675867e-01
3	183	1	6.8686806935e-01
3	184	1	6.8886986639e-01
3	185	1	6.8845889950e-01
3	186	1	6.8608647813e-01
3	187	1	6.9019914979e-01
3	188	1	6.9049826670e-01
3	189	1	6.8817839086e-01
3	190	1	6.8967554068e-01
3	191	1	6.8934657530e-01
3	192	1	6.9034274182e-01
3	193	1	6.8727383749e-01
3	194	1	6.9019490127e-01
3	195	1	6.8997648811e-01
3	196	1	6.9097841426e-01
3	197	1	6.8944464915e-01
3	198	1	6.8826646959e-01
3	199	1	6.8696060954e-01
4	0	1	5.6461665891e-01
4	1	1	5.6592792761e-01
4	2	1	5.5964597231e-01
4	3	1	5.6385111404e-01
4	4	1	5.6148678930e-01
4	5	1	5.6573015450e-01
4	6	1	5.6367474648e-01
4	7	1	5.6413446813e-01
4	8	1	5.6581934705e-01
4	9	1	5.6187972868e-01
4	10	1	5.6119727807e-01
4	11	1	5.6454707194e-01
